Unnamed: 0,year,month,countyfips,bi,pr,th,pdsi,pet,erc,rmin,rmax,tmmn,tmmx,srad,sph,vs,fm1000,fm100,statecode,state,countycode,county,commoditycode,commodity,insuranceplancode,insurancename,stagecode,damagecausecode,damagecause,monthcode,acres,loss
218.0,2001.0,JUL,53025.0,50.633499,0.07344642,251.5904,-1.76011095,6.43748,67.0607341,22.45775,70.34244,286.3629,303.2843,315.97561,0.00671944,3.110039,9.315005,8.303769,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,97.4,214.0
331.0,2001.0,JUN,53025.0,37.144507,0.6430661,214.6232,-1.91945102,5.3584335,55.9394179,27.00954,76.76281,282.4123,297.3068,294.22233,0.005754879,3.254132,10.635977,10.040845,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,361.16,2590.0
726.0,2001.0,SEP,53025.0,44.730481,0.0852194,201.3963,-1.85965621,4.0454805,63.1474829,22.43535,72.89883,282.5433,300.2013,201.54016,0.005592551,2.807275,9.566725,9.924569,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,9.0,430.5,13670.0
1158.0,2002.0,JUN,53025.0,40.527787,0.4913082,227.72,-1.660112537,6.1807566,56.880306,24.86521,74.04605,284.3404,300.1628,322.0558,0.006380514,3.59435,10.887359,9.429088,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,41,Frost,6.0,63.936,520.0
1161.0,2002.0,JUN,53025.0,40.527787,0.4913082,227.72,-1.660112537,6.1807566,56.880306,24.86521,74.04605,284.3404,300.1628,322.0558,0.006380514,3.59435,10.887359,9.429088,53.0,WA,25.0,Grant,91.0,BARLEY,42.0,IP,H,11,Drought,6.0,322.8,3130.0
1345.0,2002.0,MAY,53025.0,37.030706,0.3794179,223.4155,-1.626197897,4.6537108,52.308044,27.85716,74.6159,279.3056,293.4222,277.61931,0.004782232,3.56831,11.649113,9.989655,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,95.904,780.0
1540.0,2002.0,SEP,53025.0,47.581994,0.03067049,209.4347,-1.8834529,3.8152114,61.247493,24.11574,76.98031,280.5877,297.4876,197.92437,0.005120286,3.09694,9.696464,10.890832,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,9.0,634.5,27009.0
1812.0,2003.0,JUL,53025.0,60.658813,0.0,255.4703,1.493536671,7.2605228,77.6590284,16.94055,60.11241,287.811,306.9251,333.0278,0.006122634,3.117424,7.901005,6.8106,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,428.0,12985.0
1915.0,2003.0,JUN,53025.0,53.056992,0.02999093,234.354,2.252759656,6.6360019,66.8721099,23.03066,68.91228,284.868,301.4466,338.25433,0.00601035,3.36973,9.537473,8.048063,53.0,WA,25.0,Grant,91.0,BARLEY,42.0,IP,H,11,Drought,6.0,268.8,5635.0
2200.0,2003.0,OCT,53025.0,41.434084,0.20906,181.2599,-0.753180668,2.4864314,47.5033945,30.54081,79.51708,277.4867,291.2582,115.54085,0.004775908,4.402856,12.180888,13.52529,53.0,WA,25.0,Grant,91.0,BARLEY,42.0,IP,H,11,Drought,10.0,66.6,2193.0
2357.0,2004.0,AUG,53025.0,41.7818622,0.5951865,192.6797,-1.40909038,5.5081511,61.0724541,26.65644,73.69012,288.3992,304.296,258.0913,0.008279302,3.335947,9.557339,10.330147,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,11,Drought,8.0,215.1,3333.0
2774.0,2004.0,MAY,53025.0,26.5613306,0.8545862,235.1844,-1.819482041,4.5116564,42.4072507,31.22408,83.64919,280.5988,294.5041,270.02291,0.005707026,3.368969,13.359873,11.960676,53.0,WA,25.0,Grant,91.0,BARLEY,42.0,IP,H,11,Drought,5.0,404.48,9010.0
3428.0,2005.0,MAY,53025.0,26.214346,1.344363,171.1174,-2.98782008,4.9803214,40.323788,30.55812,80.90585,282.4022,296.0651,279.644,0.006078183,3.488639,14.213887,12.229542,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,42,Freeze,5.0,70.6,853.0
3875.0,2006.0,JUN,53025.0,30.8244967,1.010717,219.5957,3.68762989,5.8527936,43.3173676,31.07676,79.3549,284.4283,300.0143,322.34575,0.00721761,3.138415,14.197538,11.58227,53.0,WA,25.0,Grant,91.0,BARLEY,42.0,IP,H,11,Drought,6.0,66.6,1656.0
4081.0,2006.0,MAY,53025.0,32.7896114,0.8036151,181.1853,3.01618896,5.1975291,49.5317416,25.54908,73.32766,280.8843,296.4168,292.43446,0.005296733,3.435977,12.334543,10.379841,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,APH,H,12,Heat,5.0,20.0,2764.0
7456.0,2010.0,JUL,53025.0,50.0595421,0.1655272,234.9038,-0.6720605,6.837626,66.65949922,19.61067,62.91894,286.603,304.1146,329.63321,0.006154547,3.181054,9.966557,7.374036,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,,H,11,Drought,7.0,71.6,826.0
7457.0,2010.0,JUL,53025.0,50.0595421,0.1655272,234.9038,-0.6720605,6.837626,66.65949922,19.61067,62.91894,286.603,304.1146,329.63321,0.006154547,3.181054,9.966557,7.374036,53.0,WA,25.0,Grant,91.0,BARLEY,90.0,,H,41,Frost,7.0,6.0,226.0
8262.0,2011.0,APR,53025.0,29.1067412,0.3953654,223.4615,-0.03330013,3.0943365,34.282326,32.32376,87.96534,272.6355,286.7264,225.87806,0.003549711,4.315456,16.329369,13.655182,53.0,WA,25.0,Grant,91.0,BARLEY,1.0,YP,H,44,Cold Wet Weather,4.0,0.77,33.0
8901.0,2011.0,MAY,53025.0,20.9179774,1.625096,219.7077,0.35368229,4.4292639,35.3693227,31.02413,85.01088,278.202,293.1191,278.95502,0.005067589,3.705665,15.207946,13.149978,53.0,WA,25.0,Grant,91.0,BARLEY,1.0,YP,H,44,Cold Wet Weather,5.0,0.77,33.0
9867.0,2012.0,MAY,53025.0,44.2109058,0.1482325,205.2253,-2.728773105,4.9354029,54.28954865,23.33621,69.64921,279.0332,294.4505,289.51119,0.004220566,3.762495,12.336712,9.234602,53.0,WA,25.0,Grant,91.0,BARLEY,2.0,RP,H,41,Frost,5.0,104.05,1110.0
10231.0,2013.0,APR,53025.0,35.032022,0.4305872,235.02877,-0.14126409,3.477809,41.376298,31.02009,82.37289,275.4566,289.3438,224.36724,0.004032952,4.174555,14.423371,12.425077,53.0,WA,25.0,Grant,91.0,BARLEY,2.0,RP,H,62,Hot Wind,4.0,20.17,1778.0
11937.0,2014.0,JUL,53025.0,60.081161,0.1110445,-814.15623,-3.24743664,7.1195303,78.651441,16.11317,54.77638,289.3171,306.9539,312.81227,0.006181099,3.244818,7.67132,6.406571,53.0,WA,25.0,Grant,91.0,BARLEY,2.0,RP,H,11,Drought,7.0,90.88,6454.0
12183.0,2014.0,JUN,53025.0,48.014043,0.4092389,238.67218,-3.245590495,6.1586479,67.6067026,23.09835,65.51147,284.3861,299.4452,316.07522,0.005635243,3.445527,8.820367,7.97806,53.0,WA,25.0,Grant,91.0,BARLEY,2.0,RP,H,11,Drought,6.0,136.32,9681.0
12812.0,2015.0,APR,53025.0,33.848763,0.2928566,204.6184,-0.90139124,3.8089163,42.8692086,26.23789,79.15983,275.1441,290.8026,244.67211,0.003592227,3.391386,14.760824,11.449291,53.0,WA,25.0,Grant,91.0,BARLEY,1.0,YP,H,41,Frost,4.0,12.55,205.25
13602.0,2015.0,JUN,53025.0,56.1188358,0.04323238,250.2109,-1.28176889,7.2267443,74.0555791,17.57091,54.48318,287.9988,304.7147,340.60634,0.005963416,3.072942,8.836608,6.260252,53.0,WA,25.0,Grant,91.0,BARLEY,1.0,YP,H,12,Heat,6.0,122.46,6848.75
13622.0,2015.0,JUN,53025.0,56.1188358,0.04323238,250.2109,-1.28176889,7.2267443,74.0555791,17.57091,54.48318,287.9988,304.7147,340.60634,0.005963416,3.072942,8.836608,6.260252,53.0,WA,25.0,Grant,91.0,BARLEY,2.0,RP,H,12,Heat,6.0,35.7,2704.0
7.0,2001.0,APR,53003.0,12.639703,2.166589,237.277,-0.69927056,2.6179451,20.6320842,45.65892,90.99879,274.7569,285.3245,190.67916,0.004574757,4.119291,19.227447,16.780013,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,UH,11,Drought,4.0,106.6,3324.0
104.0,2001.0,AUG,53003.0,48.980425,0.2104017,236.1548,-1.44003326,5.7753964,66.0641973,20.54711,61.14202,286.9044,303.4907,267.49628,0.006493423,3.087536,9.742808,8.034462,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,H,11,Drought,8.0,286.8,12473.0
106.0,2001.0,AUG,53003.0,48.980425,0.2104017,236.1548,-1.44003326,5.7753964,66.0641973,20.54711,61.14202,286.9044,303.4907,267.49628,0.006493423,3.087536,9.742808,8.034462,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,8.0,1521.43,29004.0
275.0,2001.0,JUN,53003.0,24.688547,1.190517,226.6573,-1.44701334,4.5992243,41.9359342,38.29607,76.23568,281.2788,294.1021,266.4694,0.006260162,3.510494,13.411502,11.584434,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,H,11,Drought,6.0,150.0,11141.0
277.0,2001.0,JUN,53003.0,24.688547,1.190517,226.6573,-1.44701334,4.5992243,41.9359342,38.29607,76.23568,281.2788,294.1021,266.4694,0.006260162,3.510494,13.411502,11.584434,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,905.93,20662.0
483.0,2001.0,MAY,53003.0,27.676303,0.8846906,242.9868,-0.71250824,4.9275623,39.03603,34.24224,67.04837,279.7184,294.3855,287.85722,0.005382893,3.775503,15.687979,10.762252,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,5.0,382.7,13672.0
486.0,2001.0,MAY,53003.0,27.676303,0.8846906,242.9868,-0.71250824,4.9275623,39.03603,34.24224,67.04837,279.7184,294.3855,287.85722,0.005382893,3.775503,15.687979,10.762252,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,748.71,26677.0
701.0,2001.0,SEP,53003.0,49.994618,0.2607128,232.2346,-1.87251608,4.4103222,68.4672929,21.11683,63.24544,282.9138,298.8285,205.87963,0.005174217,3.420738,8.54415,8.603861,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,9.0,96.83,3291.0
764.0,2002.0,APR,53003.0,19.703371,0.983857,243.479,-0.206206749,3.0042576,29.10173,40.69565,81.61935,275.2674,286.8413,211.45777,0.004281207,4.053408,17.404229,13.810327,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,4.0,77.37,1444.0
894.0,2002.0,AUG,53003.0,44.0754,0.7401096,249.4928,-1.01688974,5.4878583,61.609054,23.65477,66.31527,284.2946,299.5791,263.4286,0.006042099,3.557447,9.644056,9.149657,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,8.0,169.3,1906.0
1001.0,2002.0,JUL,53003.0,42.471914,0.2910018,226.3367,-0.807381856,6.503795,58.407647,25.9356,60.92756,286.6898,303.2813,310.44755,0.007304082,3.382244,11.253104,8.118728,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,404.98,9632.0
1108.0,2002.0,JUN,53003.0,27.567234,1.525393,232.0622,-0.790790949,5.0754115,40.296728,37.66725,74.22211,282.7661,296.0396,285.68107,0.006964306,3.713106,14.474289,11.770406,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,58.62,153.0
1291.0,2002.0,MAY,53003.0,21.902614,1.011183,244.4572,-0.547241237,4.0006957,38.339281,38.72017,75.60069,278.1053,290.6063,249.01123,0.005214241,4.03679,14.174538,11.78342,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,1478.69,33001.0
1517.0,2002.0,SEP,53003.0,39.782237,0.431809,256.8718,-0.979178894,3.728054,56.202531,25.83213,70.70112,280.792,295.404,190.2991,0.005026217,3.390232,10.761153,10.377481,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,9.0,210.36,2365.6
1521.0,2002.0,SEP,53003.0,39.782237,0.431809,256.8718,-0.979178894,3.728054,56.202531,25.83213,70.70112,280.792,295.404,190.2991,0.005026217,3.390232,10.761153,10.377481,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,9.0,342.34,3992.4
1576.0,2003.0,APR,53003.0,10.158138,1.551983,225.4545,2.473774598,2.7749893,18.6634991,46.80576,90.31428,275.382,286.1837,215.54854,0.004813266,3.592134,20.120974,16.478014,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,P2,31,Excess Moisture/Precip/Rain,4.0,284.2,14682.0
1666.0,2003.0,AUG,53003.0,48.197698,0.4783638,231.0873,1.207578367,5.6124827,68.8394351,21.91971,63.05588,286.4993,302.5017,264.83469,0.006687371,3.025342,8.507376,8.340216,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,8.0,370.23,8110.0
1775.0,2003.0,JUL,53003.0,52.951087,0.254952,245.0913,1.865817131,6.8969325,70.2693696,21.24751,52.62043,287.9894,305.2145,318.83082,0.006399934,3.111088,9.282851,7.01149,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,UH,11,Drought,7.0,343.88,9880.0
1777.0,2003.0,JUL,53003.0,52.951087,0.254952,245.0913,1.865817131,6.8969325,70.2693696,21.24751,52.62043,287.9894,305.2145,318.83082,0.006399934,3.111088,9.282851,7.01149,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,2450.97,61905.0
1778.0,2003.0,JUL,53003.0,52.951087,0.254952,245.0913,1.865817131,6.8969325,70.2693696,21.24751,52.62043,287.9894,305.2145,318.83082,0.006399934,3.111088,9.282851,7.01149,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,H,21,Hail,7.0,142.6,2775.0
1779.0,2003.0,JUL,53003.0,52.951087,0.254952,245.0913,1.865817131,6.8969325,70.2693696,21.24751,52.62043,287.9894,305.2145,318.83082,0.006399934,3.111088,9.282851,7.01149,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,7.0,57.027,1449.3
1781.0,2003.0,JUL,53003.0,52.951087,0.254952,245.0913,1.865817131,6.8969325,70.2693696,21.24751,52.62043,287.9894,305.2145,318.83082,0.006399934,3.111088,9.282851,7.01149,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,H,11,Drought,7.0,135.9,4875.0
1883.0,2003.0,JUN,53003.0,37.361206,0.240494,258.1097,2.775595306,5.7402142,50.9771245,31.8861,63.80659,283.3895,297.8793,304.93877,0.006293773,3.518638,12.688625,8.973532,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,186.463,7005.7
1884.0,2003.0,JUN,53003.0,37.361206,0.240494,258.1097,2.775595306,5.7402142,50.9771245,31.8861,63.80659,283.3895,297.8793,304.93877,0.006293773,3.518638,12.688625,8.973532,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,6.0,347.76,9111.3
2040.0,2003.0,MAY,53003.0,17.653518,1.537802,208.8414,3.023625912,4.0125206,28.0053929,41.05893,80.02402,279.1808,291.0974,249.12936,0.005829317,3.635842,17.829381,13.467027,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,933.74,27527.7
2041.0,2003.0,MAY,53003.0,17.653518,1.537802,208.8414,3.023625912,4.0125206,28.0053929,41.05893,80.02402,279.1808,291.0974,249.12936,0.005829317,3.635842,17.829381,13.467027,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,P2,31,Excess Moisture/Precip/Rain,5.0,239.7,9701.0
3140.0,2005.0,JUL,53003.0,47.418503,0.4005207,252.6552,-1.90098242,6.6815277,59.126769,22.59493,54.8307,286.5366,302.712,308.00602,0.005977406,3.478773,11.811954,7.814313,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,122.8,8717.0
3388.0,2005.0,MAY,53003.0,11.804301,2.779559,220.7052,-2.38002648,3.955103,23.038542,43.39936,82.93818,280.6456,291.6108,252.06713,0.006307934,3.625221,18.81995,15.130731,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,P2,44,Cold Wet Weather,5.0,145.98,6262.0
3389.0,2005.0,MAY,53003.0,11.804301,2.779559,220.7052,-2.38002648,3.955103,23.038542,43.39936,82.93818,280.6456,291.6108,252.06713,0.006307934,3.625221,18.81995,15.130731,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,UH,44,Cold Wet Weather,5.0,92.7,4482.0
3559.0,2006.0,APR,53003.0,16.4233025,1.734072,224.37,-1.34117662,3.0778383,22.4072924,44.05722,83.99004,275.8013,287.1001,220.26814,0.004633054,4.285844,19.494805,15.510154,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,P2,31,Excess Moisture/Precip/Rain,4.0,149.53,4386.0
3728.0,2006.0,JUL,53003.0,52.3498045,0.2528459,238.0375,-1.40746088,6.9318397,66.9305645,20.52931,52.02239,287.3658,303.91,320.00453,0.006106648,3.363173,10.092632,6.883622,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,21,Hail,7.0,14.672,138.4
4001.0,2006.0,MAY,53003.0,22.5765392,1.576875,209.7658,-1.40502028,4.8363563,39.6260149,32.08277,66.37254,280.335,294.0022,282.37279,0.005357592,3.727534,14.529326,10.98974,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,5.0,1850.598,12039.6
4236.0,2007.0,APR,53003.0,26.5896365,0.8184431,232.0667,-1.46509643,3.2305321,35.8875328,38.74865,76.52229,276.316,287.8427,209.75605,0.004431531,4.055284,15.619013,12.501851,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,4.0,139.5,2706.0
4409.0,2007.0,JUL,53003.0,51.3158985,0.1508847,234.4258,-3.01554939,6.8846887,70.3480591,21.75054,51.85778,289.0995,305.0119,316.0534,0.006681218,3.059792,9.072955,6.944131,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,7.0,65.94,4979.4
4412.0,2007.0,JUL,53003.0,51.3158985,0.1508847,234.4258,-3.01554939,6.8846887,70.3480591,21.75054,51.85778,289.0995,305.0119,316.0534,0.006681218,3.059792,9.072955,6.944131,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,283.86,6398.6
4484.0,2007.0,JUN,53003.0,33.9664364,0.990426,237.5041,-2.58830706,5.2667995,49.8199127,35.11555,66.4817,282.6508,295.8972,287.89843,0.006165595,3.802942,12.045901,10.034029,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,UH,11,Drought,6.0,74.4,4105.0
4485.0,2007.0,JUN,53003.0,33.9664364,0.990426,237.5041,-2.58830706,5.2667995,49.8199127,35.11555,66.4817,282.6508,295.8972,287.89843,0.006165595,3.802942,12.045901,10.034029,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,6.0,192.0,5200.0
4664.0,2007.0,MAY,53003.0,30.562504,0.8510936,231.7207,-2.06861164,4.7576411,46.3234174,35.25586,66.62709,280.0375,293.1226,296.29037,0.005171719,3.552022,13.043346,10.46016,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,246.8,19455.0
5162.0,2008.0,JUL,53003.0,55.689414,0.2285828,254.6628,-1.66953157,6.4762481,70.213323,22.39589,51.21572,285.8223,301.2664,315.30382,0.005776918,3.46149,9.202137,6.901431,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,H,11,Drought,7.0,170.3,7436.0
5479.0,2008.0,MAY,53003.0,24.959074,1.299491,239.1893,-1.04870832,4.378241,41.490771,37.67203,71.83983,280.1057,292.3998,254.0735,0.005419733,3.798306,13.427872,11.519722,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,208.4,12816.0
6142.0,2009.0,JUL,53003.0,40.076477,0.8104651,208.2855,1.7299283633,6.4377121,60.5394278,22.77937,55.82395,287.4008,303.0111,313.53257,0.006624975,3.019996,10.804347,7.834979,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,12,Heat,7.0,153.18,4820.0
6638.0,2009.0,MAY,53003.0,26.104975,1.118241,222.911,2.6940990761,4.8340541,38.3583106,35.02266,68.24452,280.3249,293.1712,292.52991,0.005288552,4.064443,15.581303,11.378375,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,IP,H,11,Drought,5.0,30.0,306.0
6641.0,2009.0,MAY,53003.0,26.104975,1.118241,222.911,2.6940990761,4.8340541,38.3583106,35.02266,68.24452,280.3249,293.1712,292.52991,0.005288552,4.064443,15.581303,11.378375,53.0,WA,3.0,Asotin,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,53.7,1283.0
7170.0,2010.0,AUG,53003.0,53.3124465,0.3019404,234.9817,-2.30891991,5.7115219,69.81826249,22.03042,65.00858,285.812,300.2127,264.81423,0.00582482,3.537006,8.553788,8.117525,53.0,WA,3.0,Asotin,91.0,BARLEY,42.0,,H,31,Excess Moisture/Precip/Rain,8.0,157.3,410.0
8187.0,2011.0,APR,53003.0,13.7446179,1.915295,250.1543,1.89490944,2.5006187,19.9820766,44.23088,84.0945,272.3973,283.1321,191.77506,0.003708107,5.337717,20.157292,15.64064,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,P2,31,Excess Moisture/Precip/Rain,4.0,42.305,5081.0
8603.0,2011.0,JUL,53003.0,36.4247238,0.3786777,238.1441,3.50529909,5.7893994,53.6175603,28.4884,66.57006,283.7329,299.6626,315.23892,0.00674765,3.263647,11.789466,9.080053,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,11,Drought,7.0,638.2,37743.0
8841.0,2011.0,MAY,53003.0,12.4118464,2.981626,240.8491,2.60883595,3.8085501,24.7558584,40.66652,79.64133,277.2329,289.534,248.54129,0.005073722,4.290784,18.051089,14.464732,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,PT,31,Excess Moisture/Precip/Rain,5.0,699.16,90643.0
8842.0,2011.0,MAY,53003.0,12.4118464,2.981626,240.8491,2.60883595,3.8085501,24.7558584,40.66652,79.64133,277.2329,289.534,248.54129,0.005073722,4.290784,18.051089,14.464732,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,P2,31,Excess Moisture/Precip/Rain,5.0,42.305,5081.0
8843.0,2011.0,MAY,53003.0,12.4118464,2.981626,240.8491,2.60883595,3.8085501,24.7558584,40.66652,79.64133,277.2329,289.534,248.54129,0.005073722,4.290784,18.051089,14.464732,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,PT,31,Excess Moisture/Precip/Rain,5.0,128.5,15316.0
9458.0,2012.0,JUL,53003.0,33.683036,0.6611814,207.6571,1.513525571,6.3815144,50.58312806,26.23407,70.2962,286.6983,303.3789,315.22433,0.007915922,3.109516,12.636632,9.520874,53.0,WA,3.0,Asotin,91.0,BARLEY,3.0,RPHPE,H,12,Heat,7.0,483.8,15802.0
9628.0,2012.0,JUN,53003.0,22.997293,1.979466,233.9423,1.493247727,4.7442699,35.5162133,37.8428,80.88752,280.5378,294.3191,269.56719,0.006314405,4.433336,15.218704,12.708866,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,12,Heat,6.0,89.31,2226.0
9828.0,2012.0,MAY,53003.0,24.9188338,0.9784554,216.3768,1.616770289,4.1643072,37.29862512,34.24468,72.57434,277.5457,290.6097,260.48632,0.004553947,4.251046,15.645854,11.341287,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,H,12,Heat,5.0,143.0,14021.0
10134.0,2013.0,APR,53003.0,20.663776,1.465437,252.99878,0.10084512,2.897281,28.520794,41.85262,83.22651,274.6526,285.5185,201.51844,0.004154092,5.044595,17.239014,14.469202,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,11,Drought,4.0,409.7,17403.0
10569.0,2013.0,JUL,53003.0,52.453676,0.2233077,243.1722,-1.01208982,7.0120967,69.091138,15.7879,47.02978,286.5169,304.0759,321.46093,0.005165857,3.255891,10.14995,6.018966,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,11,Drought,7.0,31.0,839.0
10902.0,2013.0,MAY,53003.0,27.494028,0.919988,256.013,-0.67684646,4.5060148,43.901315,33.34339,74.52341,279.2161,293.0248,278.87936,0.005203089,3.369634,13.420648,11.061139,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,12,Heat,5.0,102.1,954.0
10906.0,2013.0,MAY,53003.0,27.494028,0.919988,256.013,-0.67684646,4.5060148,43.901315,33.34339,74.52341,279.2161,293.0248,278.87936,0.005203089,3.369634,13.420648,11.061139,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,11,Drought,5.0,21.1,2017.0
10907.0,2013.0,MAY,53003.0,27.494028,0.919988,256.013,-0.67684646,4.5060148,43.901315,33.34339,74.52341,279.2161,293.0248,278.87936,0.005203089,3.369634,13.420648,11.061139,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,R,41,Frost,5.0,101.2,2651.0
11871.0,2014.0,JUL,53003.0,52.700764,0.3902432,234.38111,-1.050772593,6.9360365,67.7044267,19.24404,49.54616,289.2077,304.666,313.49569,0.00630475,3.599243,9.855742,6.868745,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,H,11,Drought,7.0,31.28,2881.0
11873.0,2014.0,JUL,53003.0,52.700764,0.3902432,234.38111,-1.050772593,6.9360365,67.7044267,19.24404,49.54616,289.2077,304.666,313.49569,0.00630475,3.599243,9.855742,6.868745,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,H,21,Hail,7.0,67.0,7830.0
12113.0,2014.0,JUN,53003.0,31.642545,1.256158,233.8497,-0.629386162,5.0115975,49.0749315,35.61515,66.94242,283.0051,295.1367,275.53715,0.006110555,3.506267,11.998727,10.332494,53.0,WA,3.0,Asotin,91.0,BARLEY,1.0,YP,H,12,Heat,6.0,101.2,2871.0
12415.0,2014.0,MAY,53003.0,26.752481,0.8104534,244.453,0.846814735,4.7920285,43.5810863,32.77069,69.01334,280.2922,293.072,282.80565,0.005206531,3.500919,13.783904,10.308898,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,H,11,Drought,5.0,125.12,15155.0
13205.0,2015.0,JAN,53003.0,12.7371467,1.045701,187.4137,0.6674858,0.8328747,16.9983004,56.17664,83.59537,272.7479,279.5138,60.45907,0.003586391,3.072399,21.310357,17.394647,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,H,11,Drought,1.0,124.65,12838.5
13274.0,2015.0,JUL,53003.0,60.0286354,0.3339961,243.5203,-2.12244502,7.1301631,78.422928,17.13864,43.64241,288.6885,303.0341,312.78513,0.005264699,3.699721,7.494499,5.93223,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,H,11,Drought,7.0,56.3,2589.5
13474.0,2015.0,JUN,53003.0,44.4382058,0.6162495,245.9411,-1.13341689,6.4452764,59.285884,25.08282,51.83287,287.3084,301.247,316.08465,0.006345088,3.148158,11.713244,7.725542,53.0,WA,3.0,Asotin,91.0,BARLEY,2.0,RP,UH,93,Wildlife,6.0,15.2,1542.0
