Unnamed: 0,year,month,countyfips,bi,pr,th,pdsi,pet,erc,rmin,rmax,tmmn,tmmx,srad,sph,vs,fm1000,fm100,statecode,state,countycode,county,commoditycode,commodity,insuranceplancode,insurancename,stagecode,damagecausecode,damagecause,monthcode,acres,loss
2355.0,2004.0,AUG,53023.0,31.2481021,1.239119,202.7043,-0.416318035,5.090287,53.5923247,29.76365,71.07848,287.0298,301.283,252.306,0.007720072,3.41645,10.783424,10.872858,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,31,Excess Moisture/Precip/Rain,8.0,78.3,5106.0
2422.0,2004.0,DEC,53023.0,10.5561438,1.404516,185.9373,-0.450046699,0.6216755,10.5459931,61.56983,93.22671,271.6831,278.8174,46.70943,0.003808839,3.430863,23.15974,20.780991,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,R,42,Freeze,12.0,18.67,287.0
2423.0,2004.0,DEC,53023.0,10.5561438,1.404516,185.9373,-0.450046699,0.6216755,10.5459931,61.56983,93.22671,271.6831,278.8174,46.70943,0.003808839,3.430863,23.15974,20.780991,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,R,61,Wind/Excess Wind,12.0,65.6,592.0
2450.0,2004.0,FEB,53023.0,7.7435189,1.484224,171.3554,-0.496405017,0.9738447,7.8040713,59.041,95.15748,271.6534,279.6794,89.95933,0.00382486,3.078059,24.806109,20.546579,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,R,42,Freeze,2.0,515.02,7911.0
2520.0,2004.0,JAN,53023.0,5.4188687,2.613967,186.7076,-1.407896334,0.590468,4.9616819,63.88115,93.47353,269.1995,275.5915,52.40207,0.003161278,3.197886,25.615604,21.821982,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,R,44,Cold Wet Weather,1.0,36.4,559.0
2521.0,2004.0,JAN,53023.0,5.4188687,2.613967,186.7076,-1.407896334,0.590468,4.9616819,63.88115,93.47353,269.1995,275.5915,52.40207,0.003161278,3.197886,25.615604,21.821982,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,R,44,Cold Wet Weather,1.0,523.14,7008.0
2522.0,2004.0,JAN,53023.0,5.4188687,2.613967,186.7076,-1.407896334,0.590468,4.9616819,63.88115,93.47353,269.1995,275.5915,52.40207,0.003161278,3.197886,25.615604,21.821982,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,R,42,Freeze,1.0,16.4,148.0
2637.0,2004.0,JUN,53023.0,19.8858306,1.151131,202.2419,-0.537148228,5.0929816,31.6445106,38.11605,75.88848,283.1603,296.8889,295.35007,0.007044943,3.093165,17.69891,12.146545,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,12,Heat,6.0,26.28,694.0
2638.0,2004.0,JUN,53023.0,19.8858306,1.151131,202.2419,-0.537148228,5.0929816,31.6445106,38.11605,75.88848,283.1603,296.8889,295.35007,0.007044943,3.093165,17.69891,12.146545,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,6.0,136.0,4817.0
2850.0,2004.0,NOV,53023.0,12.4708563,1.466967,209.7283,0.341070892,0.7250929,16.785661,54.00838,93.37335,272.874,281.1163,69.36981,0.004228638,3.076006,20.462367,19.801033,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,R,61,Wind/Excess Wind,11.0,436.1,4937.0
2851.0,2004.0,NOV,53023.0,12.4708563,1.466967,209.7283,0.341070892,0.7250929,16.785661,54.00838,93.37335,272.874,281.1163,69.36981,0.004228638,3.076006,20.462367,19.801033,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,11.0,67.26,561.0
2976.0,2005.0,APR,53023.0,17.767325,1.164926,193.0652,-3.53934192,3.0832762,25.49425,41.26503,85.10077,275.7057,287.809,205.03187,0.004554195,3.691759,18.608665,14.919505,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,4.0,513.944,28953.6
2977.0,2005.0,APR,53023.0,17.767325,1.164926,193.0652,-3.53934192,3.0832762,25.49425,41.26503,85.10077,275.7057,287.809,205.03187,0.004554195,3.691759,18.608665,14.919505,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,11,Drought,4.0,244.537,11360.4
3062.0,2005.0,AUG,53023.0,57.031842,0.1368301,228.0524,-3.61807308,5.789103,76.706255,18.26588,53.05384,285.2902,301.7538,271.7429,0.005041046,3.229089,7.71473,6.749703,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,1,Decline in Price,8.0,121.32,51.0
3233.0,2005.0,JUN,53023.0,25.762397,1.159374,225.9893,-3.24981721,4.8107294,37.623322,38.98355,77.68911,281.8616,294.775,284.65177,0.006552558,3.343821,15.402005,11.779538,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,12,Heat,6.0,619.204,18628.8
3234.0,2005.0,JUN,53023.0,25.762397,1.159374,225.9893,-3.24981721,4.8107294,37.623322,38.98355,77.68911,281.8616,294.775,284.65177,0.006552558,3.343821,15.402005,11.779538,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,11,Drought,6.0,622.38,18240.0
3238.0,2005.0,JUN,53023.0,25.762397,1.159374,225.9893,-3.24981721,4.8107294,37.623322,38.98355,77.68911,281.8616,294.775,284.65177,0.006552558,3.343821,15.402005,11.779538,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,6.0,1833.16,112550.5
3239.0,2005.0,JUN,53023.0,25.762397,1.159374,225.9893,-3.24981721,4.8107294,37.623322,38.98355,77.68911,281.8616,294.775,284.65177,0.006552558,3.343821,15.402005,11.779538,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,6.0,374.644,24622.9
3420.0,2005.0,MAY,53023.0,12.105503,2.500587,202.7782,-3.27074841,3.8740003,22.485254,45.29195,84.73962,280.8139,291.6617,251.49287,0.006531805,3.398866,19.032953,15.449852,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,11,Drought,5.0,2670.409,81508.8
3422.0,2005.0,MAY,53023.0,12.105503,2.500587,202.7782,-3.27074841,3.8740003,22.485254,45.29195,84.73962,280.8139,291.6617,251.49287,0.006531805,3.398866,19.032953,15.449852,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,5.0,3040.692,143753.0
3538.0,2005.0,SEP,53023.0,46.104379,0.8498453,248.6231,-3.74776818,3.6642341,65.187691,25.35687,65.64969,281.021,294.3894,188.69107,0.004851797,3.342547,8.716968,9.42811,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,1,Decline in Price,9.0,606.42,5991.0
3632.0,2006.0,AUG,53023.0,55.1004125,0.1880672,232.6574,-1.42293036,5.7309466,74.6950253,18.94234,57.13169,284.9858,301.2514,274.84771,0.005224081,3.298803,7.823184,7.337625,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,1,Decline in Price,8.0,287.7162,2497.6
3633.0,2006.0,AUG,53023.0,55.1004125,0.1880672,232.6574,-1.42293036,5.7309466,74.6950253,18.94234,57.13169,284.9858,301.2514,274.84771,0.005224081,3.298803,7.823184,7.337625,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,8.0,14.94,370.0
